parcel_uuid,project_id,project_type,state,district,village,survey_number,sub_division_number,official_owner,official_area,land_classification,record_status,land_area_sqm,location_type,latitude,longitude,base_market_value,multiplier,asset_value,solatium_100_percent,total_compensation,number_of_parcels,number_of_owners,affected_families,proposal_days,verification_days,approval_days,notification_days,award_days,compensation_days,possession_days,rr_days,missing_documents,verification_rejections,approval_resubmissions,land_record_issues,boundary_disputes,ownership_disputes,legal_cases,compensation_percentage,possession_percentage,rr_percentage,previous_delays,current_pending_tasks,target_completion_days,actual_completion_days,delay_days,delayed,survey_officer_name,landowner_name,project_issue_date,project_deadline_date
UP-LKO-2026-10912,P008,Highway,Bihar,Patna,ABC Village,244/3,3,Ramesh Devi,2.92 acres,Commercial,Active,11816.83,RURAL,27.0291,81.8582,28088604.91,3.49,200000,98229231.14,196458462.3,1,2,11,21,37,29,32,99,53,39,138,5,2,1,1,3,1,0,100,0,100,3,1,337,445,108,1,Sanjay Deshmukh,Ramesh Devi,25-04-2025,28-03-2026
UP-LKO-2026-10913,P002,Highway,Tamil Nadu,Coonor,Hubbathala,164/2A,2A,Rahul Kumar,4.59 acres,Agricultural,Disputed,18575.09,RURAL,27.0293,81.8592,21565679.49,2.14,50000,46200554.11,92401108.22,1,5,1,21,25,15,78,111,40,44,41,0,0,1,1,1,0,0,25,0,0,0,8,332,364,32,1,Priya Sharma,Rahul Kumar,16-08-2025,14-07-2026
UP-LKO-2026-10914,P002,Railway,Bihar,Siwan,XYZ Village,58/2A,2A,Manoj Devi,1.93 acres,Agricultural,Active,7810.44,RURAL,27.0295,81.8602,8044753.2,3.53,200000,28597978.8,57195957.59,3,8,0,30,56,43,35,37,21,39,0,5,3,0,2,1,0,0,0,0,100,3,2,244,291,47,1,Sanjay Verma,Manoj Devi,10-10-2025,11-06-2026
UP-LKO-2026-10915,P009,Transmission,Bihar,Siwan,XYZ Village,150/A,A,Amit Verma,2.3 acres,Commercial,Disputed,9307.78,RURAL,27.0297,81.8612,26527173,2.77,50000,73530269.21,147060538.4,5,5,8,17,32,29,54,55,73,44,93,4,3,0,4,1,0,2,0,0,0,3,10,228,574,346,1,Sanjay Das,Amit Verma,14-06-2025,28-01-2026
UP-LKO-2026-10916,P003,Transmission,Uttar Pradesh,Kanpur,Bithoor,233/2A,2A,Priya Singh,3.25 acres,Residential,Active,13152.3,URBAN,27.0299,81.8622,37957537.8,1.96,200000,74596774.09,149193548.2,10,14,0,26,57,22,82,60,84,36,0,0,3,1,4,0,2,1,100,50,100,1,0,347,577,230,1,Kavita Das,Priya Singh,11-01-2025,24-12-2025
UP-LKO-2026-10917,P008,Railway,Maharashtra,Pune,Hinjewadi,201/B,B,Neha Sharma,4.35 acres,Commercial,Pending Review,17603.84,URBAN,27.0301,81.8632,65503888.64,1.93,50000,126472505.1,252945010.2,2,2,14,10,35,13,30,94,37,29,23,3,1,2,1,1,2,0,25,0,100,1,8,332,368,36,1,Sanjay Iyer,Neha Sharma,26-07-2025,23-06-2026
UP-LKO-2026-10918,P003,Railway,Uttar Pradesh,Varanasi,Sarnath,239/1,1,Anjali Devi,1.64 acres,Commercial,Pending Review,6636.85,RURAL,27.0303,81.8642,9450874.4,3.54,50000,33506095.38,67012190.75,9,13,1,14,28,45,79,83,40,60,49,3,2,0,0,3,1,0,75,0,50,3,9,331,484,153,1,Sanjay Yadav,Anjali Devi,06-05-2025,02-04-2026
UP-LKO-2026-10919,P007,Highway,Tamil Nadu,Chennai,Kolathur,244/3,3,Priya Devi,1.18 acres,Multi-crop,Verified,4775.29,RURAL,27.0305,81.8652,15452838.44,3.73,0,57639087.38,115278174.8,10,15,18,12,56,24,84,44,64,12,123,3,1,2,0,1,2,0,100,50,50,2,3,269,416,147,1,Priya Patil,Priya Devi,09-10-2025,05-07-2026
UP-LKO-2026-10920,P001,Railway,Uttar Pradesh,Kanpur,Bithoor,16-Jan,1,Pooja Sharma,3.69 acres,Commercial,Disputed,14932.91,URBAN,27.0307,81.8662,23728393.99,1.73,50000,41100121.6,82200243.21,5,5,4,23,34,34,60,55,26,28,89,4,0,1,0,0,2,2,25,0,100,2,0,211,590,379,1,Sanjay Deshmukh,Pooja Sharma,24-12-2025,23-07-2026
UP-LKO-2026-10921,P003,Transmission,Bihar,Siwan,XYZ Village,116/2A,2A,Rahul Verma,0.52 acres,Commercial,Disputed,2104.37,RURAL,27.0309,81.8672,6946525.37,3.4,200000,23818186.26,47636372.52,1,6,8,26,59,37,77,48,86,52,103,1,0,2,3,0,0,1,50,0,0,2,6,269,505,236,1,Kavita Das,Rahul Verma,11-06-2025,07-03-2026
UP-LKO-2026-10922,P005,Highway,Tamil Nadu,Chennai,Kolathur,97/1,1,Priya Devi,1.63 acres,Commercial,Pending Review,6596.38,RURAL,27.0311,81.8682,20264079.36,3.93,0,79637831.88,159275663.8,2,5,17,11,36,18,59,94,26,22,130,2,0,1,2,2,0,1,100,100,50,2,0,351,446,95,1,Priya Yadav,Priya Devi,02-05-2025,18-04-2026
UP-LKO-2026-10923,P007,Railway,Bihar,Muzaffarpur,PQR Village,60/B,B,Sunita Verma,0.88 acres,Multi-crop,Pending Review,3561.24,RURAL,27.0313,81.8692,9334010.04,2.9,50000,27118629.12,54237258.23,2,4,0,24,35,17,72,93,47,54,0,0,0,0,4,0,2,1,25,0,100,1,9,322,552,230,1,Kavita Yadav,Sunita Verma,10-01-2025,28-11-2025
UP-LKO-2026-10924,P005,Highway,Maharashtra,Pune,Hinjewadi,137/B,B,Pooja Kumar,3.5 acres,Residential,Disputed,14164.01,URBAN,27.0315,81.8702,45693096.26,1.48,200000,67825782.46,135651564.9,6,11,18,11,16,37,56,106,75,10,140,3,3,2,1,3,0,0,100,0,50,1,6,273,401,128,1,Deepa Patil,Pooja Kumar,22-08-2025,22-05-2026
UP-LKO-2026-10925,P006,Transmission,Maharashtra,Pune,Hinjewadi,245/2A,2A,Manoj Sharma,4.31 acres,Commercial,Active,17441.97,URBAN,27.0317,81.8712,63070163.52,1.77,200000,111834189.4,223668378.9,2,2,7,24,56,31,52,45,99,29,61,1,0,0,3,1,0,2,50,0,50,0,6,276,606,330,1,Sanjay Joshi,Manoj Sharma,29-11-2025,01-09-2026
UP-LKO-2026-10926,P009,Highway,Tamil Nadu,Coonor,Hubbathala,148/1,1,Sunita Sharma,1.82 acres,Agricultural,Verified,7365.29,RURAL,27.0319,81.8722,11931769.8,2.84,200000,34086226.23,68172452.46,1,5,18,30,15,10,33,112,17,33,125,1,0,2,1,2,1,2,25,0,100,3,7,297,595,298,1,Sanjay Das,Sunita Sharma,27-01-2025,20-11-2025
UP-LKO-2026-10927,P002,Railway,Maharashtra,Nagpur,Butibori,122/B,B,Rahul Singh,3.33 acres,Multi-crop,Active,13476.04,URBAN,27.0321,81.8732,20699197.44,1.61,0,33325707.88,66651415.76,9,14,3,17,35,29,34,72,73,32,105,2,3,2,1,2,0,2,0,0,0,2,8,256,592,336,1,Anil Verma,Rahul Singh,15-02-2025,29-10-2025
UP-LKO-2026-10928,P008,Highway,Uttar Pradesh,Lucknow,Malhaur,91/2A,2A,Amit Sharma,0.54 acres,Commercial,Verified,2185.3,URBAN,27.0323,81.8742,5284055.4,1.05,200000,5748258.17,11496516.34,8,9,7,17,55,45,56,94,100,20,74,5,2,2,1,1,1,0,100,100,50,2,1,263,462,199,1,Suresh Iyer,Amit Sharma,11-05-2025,29-01-2026
UP-LKO-2026-10929,P006,Transmission,Bihar,Siwan,XYZ Village,169/1,1,Pooja Singh,2.82 acres,Multi-crop,Disputed,11412.15,RURAL,27.0325,81.8752,40992442.8,2.59,200000,106370426.9,212740853.7,7,8,7,30,45,27,54,75,30,51,85,4,0,1,3,3,0,1,25,0,0,3,4,343,522,179,1,Ramesh Sharma,Pooja Singh,05-11-2025,14-10-2026
UP-LKO-2026-10930,P009,Highway,Uttar Pradesh,Varanasi,Sarnath,154/B,B,Manoj Mishra,1.5 acres,Agricultural,Active,6070.29,RURAL,27.0327,81.8762,7345050.9,3.48,0,25560777.13,51121554.26,10,15,20,14,49,41,30,81,30,51,39,5,0,0,2,1,1,1,0,0,0,2,3,275,491,216,1,Kavita Iyer,Manoj Mishra,04-05-2025,03-02-2026
UP-LKO-2026-10931,P003,Transmission,Uttar Pradesh,Kanpur,Bithoor,30/A,A,Sunita Gupta,3.58 acres,Multi-crop,Pending Review,14487.76,URBAN,27.0329,81.8772,25063824.8,1.17,50000,29374675.02,58749350.03,4,4,4,19,19,31,80,90,51,41,31,4,1,0,2,1,2,0,50,0,100,3,10,246,451,205,1,Deepa Reddy,Sunita Gupta,02-10-2025,05-06-2026
UP-LKO-2026-10932,P006,Highway,Uttar Pradesh,Lucknow,Malhaur,28/2A,2A,Ramesh Yadav,4.09 acres,Multi-crop,Active,16551.66,URBAN,27.0331,81.8782,52121177.34,1.69,200000,88284789.7,176569579.4,2,6,17,13,60,33,86,30,67,20,93,0,1,2,0,2,1,0,75,50,50,0,6,362,414,52,1,Rajesh Singh,Ramesh Yadav,19-07-2025,16-07-2026
UP-LKO-2026-10933,P005,Highway,Bihar,Muzaffarpur,PQR Village,136/A,A,Ramesh Sharma,1.79 acres,Agricultural,Active,7243.88,RURAL,27.0333,81.8792,26041748.6,3.93,0,102344072,204688144,10,12,8,14,56,23,67,53,53,58,62,0,2,2,2,1,2,2,50,0,100,3,8,346,684,338,1,Priya Iyer,Ramesh Sharma,16-10-2025,27-09-2026
UP-LKO-2026-10934,P009,Railway,Uttar Pradesh,Kanpur,Bithoor,157/B,B,Vikram Devi,2.2 acres,Agricultural,Disputed,8903.09,URBAN,27.0335,81.8802,26023732.07,1.84,50000,47933667.01,95867334.02,6,7,18,27,55,37,30,113,18,48,61,0,3,0,2,2,2,0,100,100,0,0,4,213,478,265,1,Meena Deshmukh,Vikram Devi,28-07-2025,26-02-2026
UP-LKO-2026-10935,P001,Transmission,Maharashtra,Nashik,Ozar,72/3,3,Neha Devi,4.4 acres,Residential,Disputed,17806.18,RURAL,27.0337,81.8812,37820326.32,3.15,200000,119334027.9,238668055.8,5,9,1,25,31,37,45,114,51,32,57,0,3,0,0,0,2,2,75,100,100,2,6,350,665,315,1,Kavita Deshmukh,Neha Devi,25-04-2025,10-04-2026
UP-LKO-2026-10936,P008,Transmission,Tamil Nadu,Karaikudi,Kanadukathan,159/3,3,Neha Verma,3.74 acres,Commercial,Active,15135.26,RURAL,27.0339,81.8822,27833743.14,3.56,200000,99288125.58,198576251.2,3,8,2,16,39,19,38,106,93,10,28,4,0,2,3,3,2,1,25,0,50,2,8,339,621,282,1,Anil Joshi,Neha Verma,14-11-2025,19-10-2026
UP-LKO-2026-10937,P008,Railway,Uttar Pradesh,Varanasi,Sarnath,112/A,A,Pooja Yadav,1.15 acres,Agricultural,Disputed,4653.89,RURAL,27.0341,81.8832,5324050.16,2.91,200000,15692985.97,31385971.93,7,9,11,28,21,26,40,101,85,20,20,4,3,0,0,3,2,0,75,0,100,1,1,330,501,171,1,Arvind Verma,Pooja Yadav,24-08-2025,20-07-2026
UP-LKO-2026-10938,P006,Transmission,Maharashtra,Nagpur,Butibori,74/1,1,Rahul Verma,2.91 acres,Agricultural,Active,11776.36,URBAN,27.0343,81.8842,13260181.36,1.54,50000,20470679.29,40941358.59,1,6,2,18,15,22,85,45,77,33,93,5,1,1,0,3,1,2,75,50,50,3,2,278,670,392,1,Meena Verma,Rahul Verma,31-01-2025,05-11-2025
UP-LKO-2026-10939,P005,Highway,Bihar,Siwan,XYZ Village,213/3,3,Neha Yadav,0.79 acres,Residential,Pending Review,3197.02,RURAL,27.0345,81.8852,10649273.62,3.12,200000,33425733.69,66851467.39,6,8,3,21,43,35,70,83,19,23,57,0,1,2,1,0,1,0,75,100,0,0,10,326,339,13,1,Sanjay Singh,Neha Yadav,21-05-2025,12-04-2026
UP-LKO-2026-10940,P004,Transmission,Bihar,Siwan,XYZ Village,194/3,3,Vikram Verma,2.92 acres,Multi-crop,Pending Review,11816.83,RURAL,27.0347,81.8862,36017697.84,2.52,50000,90814598.56,181629197.1,6,9,1,11,60,43,48,47,61,36,32,5,2,2,1,2,0,2,50,0,100,2,8,343,606,263,1,Rajesh Yadav,Vikram Verma,25-06-2025,03-06-2026
UP-LKO-2026-10941,P002,Highway,Tamil Nadu,Chennai,Kolathur,177/B,B,Pooja Verma,4.26 acres,Commercial,Verified,17239.62,RURAL,27.0349,81.8872,45909108.06,2.7,50000,124004591.8,248009183.5,8,11,12,29,56,40,89,95,83,42,132,3,2,1,2,2,0,0,25,0,0,1,0,354,494,140,1,Rajesh Yadav,Pooja Verma,28-10-2025,17-10-2026
UP-LKO-2026-10942,P009,Railway,Uttar Pradesh,Lucknow,Malhaur,150/1,1,Ramesh Kumar,2.36 acres,Residential,Verified,9550.59,URBAN,27.0351,81.8882,17086005.51,1.56,50000,26704168.6,53408337.19,3,7,10,29,39,37,90,89,35,32,69,0,3,0,0,3,0,2,75,50,50,0,0,207,681,474,1,Anil Yadav,Ramesh Kumar,22-01-2025,17-08-2025
UP-LKO-2026-10943,P007,Railway,Bihar,Muzaffarpur,PQR Village,179/B,B,Ramesh Kumar,0.59 acres,Commercial,Disputed,2387.65,RURAL,27.0353,81.8892,7236967.15,3.04,50000,22050380.14,44100760.27,6,7,5,30,36,24,65,58,67,59,27,1,2,1,4,3,1,0,0,0,0,1,1,396,474,78,1,Sanjay Sharma,Ramesh Kumar,09-12-2025,09-01-2027
UP-LKO-2026-10944,P004,Railway,Uttar Pradesh,Lucknow,Malhaur,208/1,1,Sunita Yadav,4.21 acres,Agricultural,Pending Review,17037.28,URBAN,27.0355,81.8902,43002094.72,1.88,200000,81043938.07,162087876.1,5,7,4,14,57,34,86,114,51,33,108,5,1,1,0,1,0,0,100,100,50,2,4,221,419,198,1,Kavita Deshmukh,Sunita Yadav,31-01-2025,09-09-2025
UP-LKO-2026-10945,P003,Railway,Uttar Pradesh,Varanasi,Sarnath,155/2A,2A,Manoj Sharma,4.55 acres,Commercial,Disputed,18413.21,RURAL,27.0357,81.8912,37599774.82,3.29,200000,123903259.2,247806518.3,4,8,17,16,51,30,69,94,62,42,69,0,2,1,4,2,1,0,0,0,50,2,8,322,469,147,1,Ramesh Sharma,Manoj Sharma,05-03-2025,21-01-2026
UP-LKO-2026-10946,P002,Transmission,Bihar,Siwan,XYZ Village,19/A,A,Ramesh Gupta,1.73 acres,Multi-crop,Active,7001.07,RURAL,27.0359,81.8922,7778188.77,3.85,0,29946026.76,59892053.53,5,10,13,16,22,25,77,63,95,20,56,2,0,1,4,1,2,0,50,0,0,1,5,378,438,60,1,Meena Reddy,Ramesh Gupta,10-05-2025,23-05-2026
UP-LKO-2026-10947,P007,Transmission,Tamil Nadu,Coonor,Hubbathala,180/A,A,Vikram Sharma,4.05 acres,Agricultural,Verified,16389.78,RURAL,27.0361,81.8932,44072118.42,2.85,200000,125805537.5,251611075,4,9,13,17,31,12,43,88,31,14,93,0,1,1,1,2,2,0,75,50,100,3,5,232,386,154,1,Rajesh Joshi,Vikram Sharma,19-05-2025,06-01-2026
UP-LKO-2026-10948,P003,Transmission,Maharashtra,Nagpur,Butibori,199/B,B,Neha Kumar,3.63 acres,Multi-crop,Verified,14690.1,URBAN,27.0363,81.8942,57820233.6,1.36,200000,78835517.7,157671035.4,10,14,13,17,23,12,57,78,62,41,129,5,1,2,0,3,0,1,50,0,100,3,4,262,500,238,1,Priya Verma,Neha Kumar,07-11-2025,27-07-2026
UP-LKO-2026-10949,P005,Highway,Bihar,Muzaffarpur,PQR Village,203/A,A,Pooja Devi,4.69 acres,Multi-crop,Pending Review,18979.77,RURAL,27.0365,81.8952,20346313.44,3.3,50000,67192834.35,134385668.7,2,6,3,26,42,13,33,48,28,13,116,1,1,2,2,3,2,1,75,50,100,0,7,302,503,201,1,Suresh Verma,Pooja Devi,02-09-2025,01-07-2026
UP-LKO-2026-10950,P006,Transmission,Tamil Nadu,Chennai,Kolathur,195/1,1,Sunita Gupta,3.3 acres,Residential,Disputed,13354.64,RURAL,27.0367,81.8962,41305901.52,2.11,50000,87205452.21,174410904.4,4,6,11,13,19,10,69,66,59,58,136,1,2,0,3,2,2,0,50,0,0,1,4,226,444,218,1,Suresh Singh,Sunita Gupta,30-10-2025,13-06-2026
UP-LKO-2026-10951,P001,Railway,Maharashtra,Nashik,Ozar,30/B,B,Neha Singh,0.86 acres,Residential,Active,3480.3,RURAL,27.0369,81.8972,6400271.7,2.85,200000,18440774.35,36881548.69,6,7,0,13,57,39,59,41,81,27,0,1,0,0,2,2,0,2,25,0,100,3,7,291,617,326,1,Priya Deshmukh,Neha Singh,05-02-2025,23-11-2025
UP-LKO-2026-10952,P003,Transmission,Bihar,Patna,ABC Village,91/A,A,Priya Devi,1.28 acres,Multi-crop,Disputed,5179.98,RURAL,27.0371,81.8982,10339240.08,2.16,200000,22532758.57,45065517.15,4,6,19,15,51,37,74,74,42,14,79,0,3,1,2,2,0,0,25,0,50,3,3,228,367,139,1,Kavita Iyer,Priya Devi,12-03-2025,26-10-2025
UP-LKO-2026-10953,P003,Railway,Maharashtra,Nashik,Ozar,210/B,B,Vikram Sharma,2.58 acres,Residential,Pending Review,10440.9,RURAL,27.0373,81.8992,12017475.9,2.5,0,30043689.75,60087379.5,10,12,3,17,25,25,58,43,30,30,92,5,3,2,0,3,1,0,50,0,50,0,6,311,363,52,1,Deepa Patil,Vikram Sharma,16-02-2025,24-12-2025
UP-LKO-2026-10954,P007,Railway,Tamil Nadu,Karaikudi,Kanadukathan,47/3,3,Neha Mishra,2.08 acres,Residential,Active,8417.47,RURAL,27.0375,81.9002,8880430.85,2.38,200000,21335425.42,42670850.85,10,15,18,21,43,35,41,38,37,25,24,3,3,1,0,1,0,0,50,0,0,3,7,380,270,0,0,Deepa Das,Neha Mishra,14-07-2025,29-07-2026
UP-LKO-2026-10955,P008,Highway,Uttar Pradesh,Lucknow,Malhaur,19-Jan,1,Ramesh Devi,4.55 acres,Commercial,Verified,18413.21,URBAN,27.0377,81.9012,20641208.41,1.87,0,38599059.73,77198119.45,8,9,1,19,51,22,81,118,44,48,57,2,2,1,4,1,1,0,0,0,100,3,3,209,458,249,1,Sanjay Joshi,Ramesh Devi,12-02-2025,09-09-2025
UP-LKO-2026-10956,P004,Highway,Bihar,Siwan,XYZ Village,235/3,3,Priya Kumar,3.41 acres,Commercial,Active,13799.79,RURAL,27.0379,81.9022,46974485.16,3.62,0,170047636.3,340095272.6,1,4,2,19,58,44,74,38,54,17,67,3,1,0,1,0,0,1,25,0,50,1,8,253,424,171,1,Ramesh Yadav,Priya Kumar,15-08-2025,25-04-2026
UP-LKO-2026-10957,P003,Railway,Bihar,Siwan,XYZ Village,198/1,1,Vikram Mishra,1.44 acres,Commercial,Disputed,5827.48,RURAL,27.0381,81.9032,21829740.08,3.28,0,71601547.46,143203094.9,9,12,7,14,48,12,47,86,36,17,92,0,2,0,2,0,1,0,0,0,50,1,9,207,305,98,1,Anil Deshmukh,Vikram Mishra,26-06-2025,19-01-2026
UP-LKO-2026-10958,P001,Railway,Maharashtra,Pune,Hinjewadi,140/A,A,Neha Yadav,4.3 acres,Multi-crop,Verified,17401.5,URBAN,27.0383,81.9042,67256797.5,1.46,50000,98244924.35,196489848.7,6,9,13,12,59,45,68,50,69,58,109,2,1,2,0,0,2,0,25,0,100,3,10,324,451,127,1,Sanjay Reddy,Neha Yadav,27-08-2025,17-07-2026
UP-LKO-2026-10959,P002,Transmission,Uttar Pradesh,Varanasi,Sarnath,43/1,1,Sunita Kumar,1.4 acres,Multi-crop,Active,5665.6,RURAL,27.0385,81.9052,10424704,3.64,50000,37995922.56,75991845.12,10,15,1,12,57,41,47,78,71,54,121,2,0,2,2,3,1,0,75,50,0,2,1,254,495,241,1,Anil Singh,Sunita Kumar,24-01-2025,05-10-2025
UP-LKO-2026-10960,P003,Highway,Uttar Pradesh,Lucknow,Malhaur,137/2A,2A,Rahul Devi,0.99 acres,Agricultural,Verified,4006.39,URBAN,27.0387,81.9062,12980703.6,1.06,0,13759545.82,27519091.63,5,8,18,16,25,43,51,117,55,42,140,0,2,1,1,0,1,0,0,0,50,1,2,338,394,56,1,Ramesh Singh,Rahul Devi,25-08-2025,29-07-2026
UP-LKO-2026-10961,P009,Highway,Tamil Nadu,Chennai,Kolathur,88/1,1,Manoj Verma,1.87 acres,Commercial,Pending Review,7567.63,RURAL,27.0389,81.9072,30134302.66,2.85,0,85882762.58,171765525.2,10,10,14,19,16,16,66,64,72,59,143,5,3,1,2,1,0,0,100,0,0,3,0,291,342,51,1,Ramesh Patil,Manoj Verma,13-06-2025,31-03-2026
UP-LKO-2026-10962,P001,Transmission,Bihar,Siwan,XYZ Village,135/3,3,Manoj Yadav,4.82 acres,Agricultural,Active,19505.87,RURAL,27.0391,81.9082,48511098.69,3.32,50000,161106847.7,322213695.3,6,9,18,14,18,31,79,48,94,59,68,3,1,1,4,3,1,0,0,0,0,3,5,205,478,273,1,Rajesh Reddy,Manoj Yadav,05-02-2025,29-08-2025
UP-LKO-2026-10963,P007,Transmission,Bihar,Patna,ABC Village,42/3,3,Priya Sharma,3.35 acres,Agricultural,Active,13556.98,RURAL,27.0393,81.9092,51557194.94,2.84,200000,146622433.6,293244867.3,2,4,14,24,27,13,69,95,54,48,143,2,2,2,0,3,2,0,0,0,100,3,0,211,510,299,1,Kavita Verma,Priya Sharma,30-08-2025,29-03-2026
UP-LKO-2026-10964,P003,Highway,Maharashtra,Nagpur,Butibori,192/2A,2A,Pooja Gupta,1.12 acres,Commercial,Pending Review,4532.48,URBAN,27.0395,81.9102,9173739.52,1.13,50000,10416325.66,20832651.32,5,6,15,29,53,19,50,105,86,60,108,5,3,1,4,3,1,0,25,0,50,2,0,360,537,177,1,Suresh Singh,Pooja Gupta,17-08-2025,12-08-2026
UP-LKO-2026-10965,P006,Highway,Bihar,Siwan,XYZ Village,135/3,3,Pooja Gupta,4.77 acres,Agricultural,Active,19303.52,RURAL,27.0397,81.9112,52563484.96,2.84,0,149280297.3,298560594.6,8,9,19,21,39,32,40,37,24,34,123,0,1,2,3,2,1,2,25,0,0,2,0,381,572,191,1,Deepa Singh,Pooja Gupta,01-10-2025,17-10-2026
UP-LKO-2026-10966,P003,Highway,Maharashtra,Nashik,Ozar,106/1,1,Priya Devi,3.09 acres,Multi-crop,Pending Review,12504.8,RURAL,27.0399,81.9122,30324140,2.96,200000,89959454.4,179918908.8,3,4,7,27,39,28,42,34,41,28,86,4,3,1,1,3,1,1,75,50,50,1,5,286,494,208,1,Sanjay Patil,Priya Devi,09-06-2025,22-03-2026
UP-LKO-2026-10967,P008,Transmission,Uttar Pradesh,Lucknow,Malhaur,86/1,1,Rahul Mishra,2.75 acres,Residential,Disputed,11128.86,URBAN,27.0401,81.9132,18496165.32,1.65,0,30518672.78,61037345.56,7,7,19,25,50,35,37,74,27,15,82,3,0,2,3,1,1,2,0,0,50,3,5,388,578,190,1,Priya Singh,Rahul Mishra,14-07-2025,06-08-2026
UP-LKO-2026-10968,P005,Highway,Tamil Nadu,Karaikudi,Kanadukathan,105/1,1,Neha Sharma,4.18 acres,Agricultural,Disputed,16915.87,RURAL,27.0403,81.9142,63180774.45,2.24,0,141524934.8,283049869.5,10,12,3,22,27,37,90,30,86,51,144,5,1,0,2,1,1,0,75,50,0,2,4,205,418,213,1,Arvind Sharma,Neha Sharma,03-02-2025,27-08-2025
UP-LKO-2026-10969,P006,Transmission,Tamil Nadu,Chennai,Kolathur,164/B,B,Anjali Kumar,2.32 acres,Commercial,Verified,9388.72,RURAL,27.0405,81.9152,25603039.44,2.55,50000,65337750.57,130675501.1,9,14,7,14,28,36,87,34,54,12,96,1,2,1,1,2,2,0,0,0,0,3,8,370,415,45,1,Meena Reddy,Anjali Kumar,08-02-2025,13-02-2026
UP-LKO-2026-10970,P007,Highway,Bihar,Muzaffarpur,PQR Village,202/B,B,Vikram Kumar,3.75 acres,Commercial,Active,15175.73,RURAL,27.0407,81.9162,31626221.32,2.83,50000,89552206.34,179104412.7,10,10,3,18,45,18,50,39,57,27,32,5,3,2,2,2,0,0,75,0,100,0,9,254,314,60,1,Priya Sharma,Vikram Kumar,18-12-2025,29-08-2026
UP-LKO-2026-10971,P005,Transmission,Uttar Pradesh,Varanasi,Sarnath,81/A,A,Amit Gupta,4.9 acres,Residential,Pending Review,19829.61,RURAL,27.0409,81.9172,48681692.55,3.93,200000,191519051.7,383038103.4,4,8,5,15,45,35,38,94,100,53,52,3,0,2,1,3,1,2,100,50,0,2,0,258,755,497,1,Sanjay Yadav,Amit Gupta,22-02-2025,07-11-2025
UP-LKO-2026-10972,P005,Highway,Maharashtra,Nashik,Ozar,204/A,A,Ramesh Mishra,4.68 acres,Commercial,Disputed,18939.3,RURAL,27.0411,81.9182,63901198.2,2.74,50000,175139283.1,350278566.1,10,10,20,23,60,37,48,66,63,40,90,4,1,2,4,0,0,2,25,0,0,0,7,210,577,367,1,Rajesh Iyer,Ramesh Mishra,06-06-2025,02-01-2026
UP-LKO-2026-10973,P006,Highway,Maharashtra,Pune,Hinjewadi,38/1,1,Ramesh Verma,4.99 acres,Multi-crop,Verified,20193.83,URBAN,27.0413,81.9192,34066991.21,1.32,0,44968428.4,89936856.79,1,4,2,22,40,26,80,105,67,22,87,4,0,0,3,0,0,0,75,0,0,0,4,359,362,3,1,Kavita Iyer,Ramesh Verma,14-07-2025,08-07-2026
UP-LKO-2026-10974,P002,Transmission,Bihar,Patna,ABC Village,123/1,1,Rahul Gupta,0.98 acres,Agricultural,Verified,3965.92,RURAL,27.0415,81.9202,13277900.16,2.86,50000,38024794.46,76049588.92,7,8,18,30,52,27,78,83,15,25,119,0,2,0,4,1,0,0,25,0,100,2,9,253,340,87,1,Rajesh Deshmukh,Rahul Gupta,17-07-2025,27-03-2026
UP-LKO-2026-10975,P006,Transmission,Uttar Pradesh,Lucknow,Malhaur,132/A,A,Pooja Kumar,4.86 acres,Residential,Disputed,19667.74,URBAN,27.0417,81.9212,62228729.36,1.88,0,116990011.2,233980022.4,4,7,2,29,28,18,74,68,76,10,78,2,0,0,2,3,2,0,75,50,50,3,4,371,483,112,1,Anil Joshi,Pooja Kumar,04-01-2025,10-01-2026
UP-LKO-2026-10976,P009,Transmission,Maharashtra,Pune,Hinjewadi,39/2A,2A,Neha Devi,0.87 acres,Residential,Pending Review,3520.77,URBAN,27.0419,81.9222,3717933.12,1.78,0,6617920.954,13235841.91,10,11,10,23,60,37,49,81,24,40,28,1,0,2,1,3,1,0,100,100,100,2,4,241,449,208,1,Kavita Iyer,Neha Devi,20-09-2025,19-05-2026
UP-LKO-2026-10977,P006,Transmission,Uttar Pradesh,Kanpur,Bithoor,203/1,1,Pooja Gupta,2.15 acres,Commercial,Verified,8700.75,URBAN,27.0421,81.9232,15652649.25,1.14,0,17844020.15,35688040.29,5,5,2,30,20,26,48,91,55,60,147,4,3,2,3,1,0,2,0,0,0,3,1,335,600,265,1,Priya Sharma,Pooja Gupta,20-07-2025,20-06-2026
UP-LKO-2026-10978,P001,Highway,Tamil Nadu,Karaikudi,Kanadukathan,185/A,A,Manoj Kumar,1.91 acres,Commercial,Disputed,7729.5,RURAL,27.0423,81.9242,14516001,2.1,0,30483602.1,60967204.2,5,8,1,19,28,25,65,32,81,40,86,0,3,0,1,3,2,0,100,100,100,1,10,353,470,117,1,Suresh Yadav,Manoj Kumar,13-12-2025,01-12-2026
